m,order,mean,std,sem,count,minimum,maximum
9765,inf,0.7313479216633371,0.0013496873161800464,9.543730537523825e-05,200,0.7262151399466302,0.7351495156562298
9930,1.0,3.394121683331828,0.0053340146461474496,0.0003771717927239224,200,3.381515306886894,3.4077380101667623
9930,2.0,1.4065220426656184,0.002736965995600818,0.00019353272153663288,200,1.3988127225133655,1.4121534789667862
9930,inf,0.7077926679144173,0.001388550697757659,9.818536144057529e-05,200,0.7038901849537198,0.7107023098242528
10096,1.0,3.326034503061389,0.004219908976723324,0.00029839262534310474,200,3.3158228165664454,3.337303502801426
10096,2.0,1.361193199687065,0.002102584738680324,0.0001486751926740202,200,1.3542699202170008,1.3660885024512432
10096,inf,0.6847611204191851,0.0010674069723776841,7.547707084540622e-05,200,0.6812272004805969,0.6872572472772067
10261,1.0,3.255259286935842,0.004602006287672576,0.0003254109853076408,200,3.2436856769589757,3.26568459582321
10261,2.0,1.3158800577507839,0.002188751754568064,0.0001547681207989032,200,1.31048796616661,1.3224972453213844
10261,inf,0.6617683121624834,0.0011092525600630877,7.843600072691474e-05,200,0.6590134317371783,0.6651384615473493
10427,1.0,3.185060091744855,0.004465069017775571,0.00031572805809350633,200,3.1713270915495673,3.1965241698654503
10427,2.0,1.2714221242529866,0.0022872327886299835,0.00016173178149924786,200,1.264533307054677,1.2779958522868475
10427,inf,0.6392226542302243,0.001159867908901052,8.201504636645947e-05,200,0.6357659807468874,0.6425821507152365
10592,1.0,3.114147312124242,0.00451993446413862,0.00031960763101112016,200,3.100656689708237,3.125632540695087
10592,2.0,1.2277499729378354,0.0020478468922827796,0.00014480464243649507,200,1.2223888635907942,1.2331463736611195
10592,inf,0.617096239199477,0.0010356375328041856,7.323063222971452e-05,200,0.6143532999212186,0.6198615531414082
10758,1.0,3.0424921686299404,0.0046753515456744105,0.0003305972782377382,200,3.029692154272649,3.05571049632084
10758,2.0,1.18462855386403,0.002073960371130765,0.00014665114423387327,200,1.1788352682129764,1.1895056887247235
10758,inf,0.595263207768986,0.0010469062248632637,7.402744908672222e-05,200,0.5923657125513431,0.5977401571957399
10923,1.0,2.970465212272664,0.004216636991443299,0.0002981612610451599,200,2.9589788486356463,2.980678235709591
10923,2.0,1.1421942200102422,0.0018557732364817374,0.0001312229839860743,200,1.1365341554767407,1.1492530076735294
10923,inf,0.5737936298417924,0.0009387236310647501,6.637778451859435e-05,200,0.5709405257728385,0.5773828541361672
11088,1.0,2.897159196997319,0.0037646340873403886,0.0002661998291844418,200,2.887446154349741,2.9090904578840666
11088,2.0,1.1004445965978618,0.0017118810641647668,0.00012104827090557497,200,1.095527893298069,1.1046369394502256
11088,inf,0.5526901309746104,0.0008660751722781644,6.124076273351974e-05,200,0.5501930190102488,0.5547745497553769
11254,1.0,2.8231529702762233,0.003670214785365752,0.0002595233763143252,200,2.8120924841595833,2.833028929375538
11254,2.0,1.0589104774236233,0.0017128073850894898,0.00012111377168631765,200,1.052578746875871,1.0628879436996213
11254,inf,0.5317069000328596,0.0008664982694663067,6.127068022260338e-05,200,0.5284994677387292,0.5337209410869149
11419,1.0,2.7493697425039683,0.0038196339608100563,0.00027008890753392223,200,2.739436336779893,2.760062869009272
11419,2.0,1.0182608470727936,0.0017108592820569697,0.00012097601999984315,200,1.0129428824162983,1.0231550272431127
11419,inf,0.5111782859080651,0.000864326837491623,6.111713679518497e-05,200,0.5084673297910095,0.5136414617040239
11585,1.0,2.6740654668089645,0.0037193978182993976,0.0002630011419249954,200,2.6625379713290394,2.684669054680293
11585,2.0,0.9779362576210755,0.0014360774406022396,0.0001015460096558865,200,0.9740061984817138,0.9811695485902756
11585,inf,0.49082971091409233,0.0007234269989100277,5.115401366227137e-05,200,0.4888439332504581,0.49248809776594754
11750,1.0,2.5979894253400913,0.004042616397470915,0.00028585614683876155,200,2.5861546485583973,2.6088875389751767
11750,2.0,0.9381616317431825,0.001589950233004579,0.0001124264591506669,200,0.9323942674790747,0.9418883871610002
11750,inf,0.47077068520725157,0.0007992435396920743,5.651505267358053e-05,200,0.46786762912085716,0.4726407569119545
11916,1.0,2.5216820883759055,0.004097099072896772,0.00028970865376384244,200,2.51072296528335,2.532492318485523
11916,2.0,0.8990550734518269,0.0015918452889862357,0.00011256045984420267,200,0.8945676096020089,0.9030108720717321
11916,inf,0.45105707802402023,0.0008003720539898547,5.659485068484318e-05,200,0.44880536831908224,0.453035593080085
12081,1.0,2.445002250981212,0.003347387205395473,0.00023669601921922254,200,2.436915506876388,2.453369809624649
12081,2.0,0.8605580394607887,0.0012561342905556656,8.88221074932864e-05,200,0.8570196158104291,0.8637795490277492
12081,inf,0.4316605043066523,0.0006316391691150886,4.466363397443156e-05,200,0.42985727323887857,0.43328299992584723
12247,1.0,2.3670391991972806,0.003531289864167373,0.0002496999009288072,200,2.3598317080849163,2.37624220425414
12247,2.0,0.8222195129138083,0.0013655872915611534,9.656160341650625e-05,200,0.819059509773828,0.8254264526150293
12247,inf,0.41235192104219587,0.0006868261167700512,4.856594046641267e-05,200,0.41076318922853394,0.4139511271244278
