fit_status,fit_variable,quadratic_a,quadratic_b,quadratic_c,log2_M_peak,log2_M_peak_sem,M_peak,M_peak_sem,S_peak,S_peak_sem,best_grid_M,best_grid_S,peak_inside_window,n,table_M_n,table_S_n,M_peak_minus_table_M_n,S_peak_minus_table_S_n,window_low,window_high,points_requested,points_used,samples_per_m,span,half_width,seed,sample_csv
concave_quadratic,log2_M,-0.11323169039202001,1.8383175999190293,-2.3509073172960404,8.117504885578324,0.009092810745697942,277.72339174150983,1.7503950378888407,5.11036873199763,0.0006399474520006534,269.0,5.111880555512786,True,12,276,5.108,1.723391741509829,0.0023687319976302135,207,345,21,21,200,0.25,,20260605,peak_verification_n12_samples.csv
