fit_status,fit_variable,quadratic_a,quadratic_b,quadratic_c,log2_M_peak,log2_M_peak_sem,M_peak,M_peak_sem,S_peak,S_peak_sem,best_grid_M,best_grid_S,peak_inside_window,n,table_M_n,table_S_n,M_peak_minus_table_M_n,S_peak_minus_table_S_n,window_low,window_high,points_requested,points_used,samples_per_m,span,half_width,seed,sample_csv
concave_quadratic,log2_M,-0.025298637119848075,0.6912841405345357,4.4934242059540725,13.662477888822476,0.00895261489117053,12966.287879059757,80.46203713138607,9.215751348427444,0.00013931978316067932,11688.0,9.216114084596892,True,20,13091,9.215,-124.71212094024304,0.0007513484274443982,9818,16364,15,15,30,0.25,,20300605,peak_verification_n20_samples.csv
